id,language,text,intent,source
2872,mixed,mero didi ko phone lagdaina bhukampa dekhi,family_member_missing,mixed_dataset.csv
2873,mixed,saaf khane pani urgentchai,food_water_request,mixed_dataset.csv
2874,mixed,hey are youthe earthquake bot,greeting,mixed_dataset.csv
2875,mixed,hey bot k xa halkhabar,greeting,mixed_dataset.csv
2876,mixed,ghar bhitra farkana milxa ki pls,building_damage_check,mixed_dataset.csv
2877,mixed,khana ra pani sakiyo,food_water_request,mixed_dataset.csv
2878,mixed,ghar collapse bbhayo hami bhitra fasyou,trapped_debris_report,mixed_dataset.csv
2879,mixed,"namaste, are you there",greeting,mixed_dataset.csv
2880,mixed,cpr kaari garne,first_aid_query,mixed_dataset.csv
2881,mixed,mero saathi debris muni thuniyo,trapped_debris_report,mixed_dataset.csv
2882,mixed,namaste ca you help me,greeting,mixed_dataset.csv
2883,mixed,bhukampa pachi mero aama lai bhettauna sakna,family_member_missing,mixed_dataset.csv
2884,mixed,mero saathi haru ra kids ko lagi shelter cchai,shelter_request,mixed_dataset.csv
2885,mixed,emergency kit ma k k hunu pparxa,preparedness_tips_query,mixed_dataset.csv
2886,mixed,mero bhai safe cha vanera status update garna man xa,family_reunification_status,mixed_dataset.csv
2887,mixed,bihana dekhi mero buwa bata khabarxaina,family_member_missing,mixed_dataset.csv
2888,mixed,hamro area ma safe zone kaha cha,safe_location_query,mixed_dataset.csv
2889,mixed,building safe cha ki kasari thaha pauney,building_damage_check,mixed_dataset.csv
2890,mixed,hiare u working offline,greeting,mixed_dataset.csv
2891,mixed,mero didi lai dee pwound xa,injury_report,mixed_dataset.csv
2892,mixed,bhukampa gayo hamro area ma???,earthquake_occurring_report,mixed_dataset.csv
2893,mixed,mreo buwa unconscious bhayo,medical_emergency_request,mixed_dataset.csv
2894,mixed,pura buliding dhalyo hamro area ma,building_collapse_report,mixed_dataset.csv
2895,mixed,tourist police koo number dinu hos,emergency_contact_request,mixed_dataset.csv
2896,mixed,hamro area ma safe znoe kaha cha,safe_location_query,mixed_dataset.csv
2897,mixed,meero mama sanga contact tutyo,family_member_missing,mixed_dataset.csv
2898,mixed,fire brigade ko contact numbeer,emergency_contact_request,mixed_dataset.csv
2899,mixed,mero saathi bhukapa pachi missing hunuhuncha,family_member_missing,mixed_dataset.csv
2900,mixed,aftershock kati samma rahanxa help,aftershock_information_query,mixed_dataset.csv
2901,mixed,kio cha help garne,sos_help_request,mixed_dataset.csv
2902,mixed,aaja raati arko jhatka aaunxa ki,aftershock_information_query,mixed_dataset.csv
2903,mixed,mero saathi lai deepwound xa,injury_report,mixed_dataset.csv
2904,mixed,kitchen ma gaas dherai chuhira xa,gas_leak_report,mixed_dataset.csv
2905,mixed,mero didi lai safely locate garya,family_reunification_status,mixed_dataset.csv
2906,mixed,mero bhai bhukampa pachi missing hunuhuncha now,family_member_missing,mixed_dataset.csv
2907,mixed,food distribution point najikcha ki,food_water_request,mixed_dataset.csv
2908,mixed,khane panichaincha,food_water_request,mixed_dataset.csv
2909,mixed,ok bye ta dhanyabbad,goodbye_thanks,mixed_dataset.csv
2910,mixed,bhukampa apchi mero saathi lai bhettauna sakina,family_member_missing,mixed_dataset.csv
2911,mixed,mero bhai bhukampa pachi missin ghunuhuncha,family_member_missing,mixed_dataset.csv
2912,mixed,aago chittai failira xa hamro area ma pls,fire_incident_report,mixed_dataset.csv
2913,mixed,mero didi lai deeep wound xa,injury_report,mixed_dataset.csv
2914,mixed,buildig bata bahira niskane safest tarika,evacuation_guidance_query,mixed_dataset.csv
2915,mixed,bihana dekhi mero bhaibata khabar xaina,family_member_missing,mixed_dataset.csv
2916,mixed,wall bhatkiyo road ma,building_collapse_report,mixed_dataset.csv
2917,mixed,sos sos help,sos_help_request,mixed_dataset.csv
2918,mixed,gaun jana sakidaina road band cha,road_blockage_report,mixed_dataset.csv
2919,mixed,mero didisanga abhi reunite bhayo,family_reunification_status,mixed_dataset.csv
2920,mixed,Kathmandu ma fire lagyo asap,fire_incident_report,mixed_dataset.csv
2921,mixed,ahilek garne ma,status_check_general,mixed_dataset.csv
2922,mixed,meroo buwa lai deep wound xa,injury_report,mixed_dataset.csv
2923,mixed,justt testing 123,fallback_unclear,mixed_dataset.csv
2924,mixed,yo ghar ma basna afe cha ki xaina,building_damage_check,mixed_dataset.csv
2925,mixed,koi vane help gara na urgent pls,sos_help_request,mixed_dataset.csv
2926,mixed,mero bhai sanga contacttutyo,family_member_missing,mixed_dataset.csv
2927,mixed,fire brigade kocontact number,emergency_contact_request,mixed_dataset.csv
2928,mixed,hello daik cha khabar,greeting,mixed_dataset.csv
2929,mixed,mero buwa lai deep wound xxa,injury_report,mixed_dataset.csv
2930,mixed,power outagec ha hamro area ma,power_outage_report,mixed_dataset.csv
2931,mixed,hamro area ko lagi evacuation plan,evacuation_guidance_query,mixed_dataset.csv
2932,mixed,mero aama unconscious bayo,medical_emergency_request,mixed_dataset.csv
2933,mixed,relief cmp ma mero aama bhetiyo,family_reunification_status,mixed_dataset.csv
2934,mixed,debris le highway band bhaayo,road_blockage_report,mixed_dataset.csv
2935,mixed,wall m acrack dekhiyo,building_damage_check,mixed_dataset.csv
2936,mixed,ghar baliraxa fire brigade chai,fire_incident_report,mixed_dataset.csv
2937,mixed,tapai k k garna saknu hunncha,fallback_unclear,mixed_dataset.csv
2938,mixed,mero bhai lai badly innjury bhayo,injury_report,mixed_dataset.csv
2939,mixed,bhukampa gayo Pokhraa ma,earthquake_occurring_report,mixed_dataset.csv
2940,mixed,evacuation koroute k ho,evacuation_guidance_query,mixed_dataset.csv
2941,mixed,mero didi debris mun thuniyo,trapped_debris_report,mixed_dataset.csv
2942,mixed,raagat bagna roknu ko upaya k ho plz,first_aid_query,mixed_dataset.csv
2943,mixed,hii tapia ko naam k ho,greeting,mixed_dataset.csv
2944,mixed,ghar bhatkiyo Kathmandu ma,building_collapse_report,mixed_dataset.csv
2945,mixed,head injury bhayodebris khaseko le,injury_report,mixed_dataset.csv
2946,mixed,haat bhachiyo help chai help,injury_report,mixed_dataset.csv
2947,mixed,merobuwa debris muni thuniyo,trapped_debris_report,mixed_dataset.csv
2948,mixed,mero aama safe cha vanera status update garna man xa,family_reunification_status,mixed_dataset.csv
2949,mixed,pura building dalyo hamro area ma,building_collapse_report,mixed_dataset.csv
2950,mixed,hi bhai kasto cha,greeting,mixed_dataset.csv
2951,mixed,dhanyabad ekdum helpful thiyo,goodbye_thanks,mixed_dataset.csv
2952,mixed,relief camp ma mero bhai bhetiyo,family_reunification_status,mixed_dataset.csv
2953,mixed,mero aama laai chest ma dukheko xa,medical_emergency_request,mixed_dataset.csv
2954,mixed,merobhai lai safely locate garya,family_reunification_status,mixed_dataset.csv
2955,mixed,head injurybhayo debris khaseko le,injury_report,mixed_dataset.csv
2956,mixed,mero bhai ghar aaunu bhako xaina ahile samma,family_member_missing,mixed_dataset.csv
2957,mixed,yaha saaf panix aina,food_water_request,mixed_dataset.csv
2958,mixed,wall khaseko le mero bhai lai thichyo now,trapped_debris_report,mixed_dataset.csv
2959,mixed,sas pherna sakeko xainakoi,medical_emergency_request,mixed_dataset.csv
2960,mixed,mero bhai laiambulance chai urgent,medical_emergency_request,mixed_dataset.csv
2961,mixed,thank you dai nex ttime feri sodhchu,goodbye_thanks,mixed_dataset.csv
2962,mixed,mero ghar lai earthuake safe kasari banaune,preparedness_tips_query,mixed_dataset.csv
2963,mixed,bihana dekhi mero didi bata khabar xaina,family_member_missing,mixed_dataset.csv
2964,mixed,mero aama debris muni thuniyo urgent pls,trapped_debris_report,mixed_dataset.csv
2965,mixed,mero buwa lai ambulance chai urgent,medical_emergency_request,mixed_dataset.csv
2966,mixed,hijo dekhi khana xaiina,food_water_request,mixed_dataset.csv
2967,mixed,mero buwa lai safey locate garya,family_reunification_status,mixed_dataset.csv
2968,mixed,najikai ko apartmentbhatkiyo,building_collapse_report,mixed_dataset.csv
2969,mixed,building ma fire xa Kathmandu najik,fire_incident_report,mixed_dataset.csv
2970,mixed,poleko thau ko first aid,first_aid_query,mixed_dataset.csv
2971,mixed,hijo dekhi khana xaaina,food_water_request,mixed_dataset.csv
2972,mixed,haat ma minor chot xa now,injury_report,mixed_dataset.csv
2973,mixed,doctor chai ax abhi nai,medical_emergency_request,mixed_dataset.csv
2974,mixed,mreo didi ko phone lagdaina bhukampa dekhi,family_member_missing,mixed_dataset.csv
2975,mixed,ambulancechaincha malai,medical_emergency_request,mixed_dataset.csv
2976,mixed,sos malai help chai,sos_help_request,mixed_dataset.csv
2977,mixed,emergecny contact number haru ko list,emergency_contact_request,mixed_dataset.csv
2978,mixed,mero aama debris muni thuniyo,trapped_debris_report,mixed_dataset.csv
2979,mixed,help pls ma dheraai fright ma xu,sos_help_request,mixed_dataset.csv
2980,mixed,bhachiyko haat ko first aid k ho,first_aid_query,mixed_dataset.csv
2981,mixed,hi maali chahiyo help,greeting,mixed_dataset.csv
2982,mixed,food distribution point najik cha ki asap,food_water_request,mixed_dataset.csv
2983,mixed,hamro area ma power line khaseko cha,power_outage_report,mixed_dataset.csv
2984,mixed,gharbhatkiyo Kathmandu ma,building_collapse_report,mixed_dataset.csv
2985,mixed,hellp garnu na plz,sos_help_request,mixed_dataset.csv
2986,mixed,rleief camp ma mero didi bhetiyo,family_reunification_status,mixed_dataset.csv
2987,mixed,rescue chai x ma thuniyeko xu,trapped_debris_report,mixed_dataset.csv
2988,mixed,mero bhai debris munithuniyo,trapped_debris_report,mixed_dataset.csv
2989,mixed,saaf khane pani urgent chai,food_water_request,mixed_dataset.csv
2990,mixed,food distribution point najik cha ki,food_water_request,mixed_dataset.csv
2991,mixed,mero didi ghar aaunu bhako xaina ahile samma,family_member_missing,mixed_dataset.csv
2992,mixed,bhukampa gayo Kathmandu ma,earthquake_occurring_report,mixed_dataset.csv
2993,mixed,dherai raagat bagira xa meic chai xa,medical_emergency_request,mixed_dataset.csv
2994,mixed,ok got it dhnayabad bahini,goodbye_thanks,mixed_dataset.csv
2995,mixed,najikai ko apartment bhatkiyo now,building_collapse_report,mixed_dataset.csv
2996,mixed,baby formula ra panichai,food_water_request,mixed_dataset.csv
2997,mixed,immediate help chai xa urgent pls,sos_help_request,mixed_dataset.csv
2998,mixed,Kathmandu ma safe zonekaha cha,safe_location_query,mixed_dataset.csv
2999,mixed,hey bot k xa halkhabar now,greeting,mixed_dataset.csv
3000,mixed,merosaathi lai ambulance chai urgent,medical_emergency_request,mixed_dataset.csv
3001,mixed,najikai ko safe zonee kaha cha,safe_location_query,mixed_dataset.csv
3002,mixed,wall bhatkiyo road ma now,building_collapse_report,mixed_dataset.csv
3003,mixed,Ktahmandu jana sakidaina road band cha,road_blockage_report,mixed_dataset.csv
3004,mixed,hamroo area ma power line khaseko cha,power_outage_report,mixed_dataset.csv
3005,mixed,mero saathi haru ra kids ko lagi shelter chai,shelter_request,mixed_dataset.csv
3006,mixed,mero didi laibadly injury bhayo,injury_report,mixed_dataset.csv
3007,mixed,bhukampa ko jhatka abhi feel bhayo,earthquake_occurring_report,mixed_dataset.csv
3008,mixed,Kathmandu ma safe zone kaha cha,safe_location_query,mixed_dataset.csv
3009,mixed,help pls ma dherai frihgt ma xu,sos_help_request,mixed_dataset.csv
3010,mixed,random type gardai xu,fallback_unclear,mixed_dataset.csv
3011,mixed,mero didi ghar aaunu bhako xaina ahile samma help,family_member_missing,mixed_dataset.csv
3012,mixed,mero didi lai badly injjury bhayo,injury_report,mixed_dataset.csv
3013,mixed,emregency kit ma k k hunu parxa,preparedness_tips_query,mixed_dataset.csv
3014,mixed,mero bhailai deep wound xa,injury_report,mixed_dataset.csv
3015,mixed,building ma fire xa school najik najik urgent pls,fire_incident_report,mixed_dataset.csv
3016,mixed,emergency kit ma k k hunu parxa,preparedness_tips_query,mixed_dataset.csv
3017,mixed,evacuation ko lagi khulla thau kaha cha,safe_location_query,mixed_dataset.csv
3018,mixed,mero ghar ma crack aayo safe chaki,building_damage_check,mixed_dataset.csv
3019,mixed,aftershock kati strong huncha help,aftershock_information_query,mixed_dataset.csv
3020,mixed,mero buwa lai deep wound xa,injury_report,mixed_dataset.csv
3021,mixed,mero saathi unconscious bhayo,medical_emergency_request,mixed_dataset.csv
3022,mixed,ambulance ko number k ho,emergency_contact_request,mixed_dataset.csv
3023,mixed,thank u sir ali help bhayo now,goodbye_thanks,mixed_dataset.csv
3024,mixed,hi malai chahhiyo help,greeting,mixed_dataset.csv
3025,mixed,relief camp ma merobuwa bhetiyo,family_reunification_status,mixed_dataset.csv
3026,mixed,thanks bro ekdam ramro jankari,goodbye_thanks,mixed_dataset.csv
3027,mixed,emergency contac tnumber haru ko list,emergency_contact_request,mixed_dataset.csv
3028,mixed,malai thaha xaina k gaarne,status_check_general,mixed_dataset.csv
3029,mixed,bhukmpa gayo mero ghar najik ma,earthquake_occurring_report,mixed_dataset.csv
3030,mixed,wall ma crack dekhiyo plz,building_damage_check,mixed_dataset.csv
3031,mixed,ghar bhitra farkana mmilxa ki,building_damage_check,mixed_dataset.csv
3032,mixed,family ko lgai food supply chai,food_water_request,mixed_dataset.csv
3033,mixed,bhukampa dekhi bijuli xaia,power_outage_report,mixed_dataset.csv
3034,mixed,shelter chaincha mero faimly ko lagi,shelter_request,mixed_dataset.csv
3035,mixed,hey bot k a halkhabar,greeting,mixed_dataset.csv
3036,mixed,ghar bhtkiyo Kathmandu ma,building_collapse_report,mixed_dataset.csv
3037,mixed,gaun najik k opul bhatkiyo,road_blockage_report,mixed_dataset.csv
3038,mixed,bhukampa ko jhatka 5 minute agadi feel bhayo help,earthquake_occurring_report,mixed_dataset.csv
3039,mixed,just testing 1223,fallback_unclear,mixed_dataset.csv
3040,mixed,Kathandu ma safe zone kaha cha,safe_location_query,mixed_dataset.csv
3041,mixed,main road band cha,road_blockage_report,mixed_dataset.csv
3042,mixed,electtrical fire lagyo,fire_incident_report,mixed_dataset.csv
3043,mixed,ahile k grnu parxa,status_check_general,mixed_dataset.csv
3044,mixed,malai nikalnu hos thuniyeko xu pls,trapped_debris_report,mixed_dataset.csv
3045,mixed,Kathmanduu ma fire lagyo,fire_incident_report,mixed_dataset.csv
3046,mixed,ok bye ta dhanyabad,goodbye_thanks,mixed_dataset.csv
3047,mixed,mero saathi debrismuni thuniyo,trapped_debris_report,mixed_dataset.csv
3048,mixed,gas stove le aagolagyo,fire_incident_report,mixed_dataset.csv
3049,mixed,Kathmandu jana sakidaina road band cha asap,road_blockage_report,mixed_dataset.csv
3050,mixed,wall khaseko le mero saathi lai thiichyo,trapped_debris_report,mixed_dataset.csv
3051,mixed,gana gauna sakn uhuncha,fallback_unclear,mixed_dataset.csv
3052,mixed,tourist police konumber dinu hos,emergency_contact_request,mixed_dataset.csv
3053,mixed,sas phherna sakeko xaina koi,medical_emergency_request,mixed_dataset.csv
3054,mixed,mero aama pinned under debris malia help chai,trapped_debris_report,mixed_dataset.csv
3055,mixed,cylinder batagas chuhi raxa,gas_leak_report,mixed_dataset.csv
3056,mixed,bhachiyeko haat o first aid k ho,first_aid_query,mixed_dataset.csv
3057,mixed,ghar bhatkiyo hamro area ma???,building_collapse_report,mixed_dataset.csv
3058,mixed,pura building dhalyo hamro areama,building_collapse_report,mixed_dataset.csv
3059,mixed,medical emergency cha help garnu help,medical_emergency_request,mixed_dataset.csv
3060,mixed,hi bhaikasto cha,greeting,mixed_dataset.csv
3061,mixed,aago lagyo bhukampa pachi pls,fire_incident_report,mixed_dataset.csv
3062,mixed,"dhanyabad, bye bye",goodbye_thanks,mixed_dataset.csv
3063,mixed,safe place kaha cha,safe_location_query,mixed_dataset.csv
3064,mixed,mero buwa unconscious bhayo,medical_emergency_request,mixed_dataset.csv
3065,mixed,hamro area najik ko pul bhatkiyo,road_blockage_report,mixed_dataset.csv
3066,mixed,ahile ko situation kk ho,status_check_general,mixed_dataset.csv
3067,mixed,bhukampa ko jhatka aaile feel bhayo,earthquake_occurring_report,mixed_dataset.csv
3068,mixed,joke bhanna saknu huncha now,fallback_unclear,mixed_dataset.csv
3069,mixed,building aliakti tilt bhao danger cha ki,building_damage_check,mixed_dataset.csv
3070,mixed,aago chittai failira xa Kathmandu ma???,fire_incident_report,mixed_dataset.csv
3071,mixed,police emergency number dinu hhos,emergency_contact_request,mixed_dataset.csv
3072,mixed,help garnuna plz,sos_help_request,mixed_dataset.csv
3073,mixed,building bata evacuate garne steps now,evacuation_guidance_query,mixed_dataset.csv
3074,mixed,mero aama unconscious bhayo,medical_emergency_request,mixed_dataset.csv
3075,mixed,mausam kasto ccha,fallback_unclear,mixed_dataset.csv
3076,mixed,chat khasyo bhukampa ma,building_collapse_report,mixed_dataset.csv
3077,mixed,kun khulla thau safe cha gather garna!!!,safe_location_query,mixed_dataset.csv
