text,intent,split
evacuation planfor Bhaktaupr,evacuation_guidance_query,validation
बचाउनुहोस्,sos_help_request,validation
बुबा र बालबालिकाका ालगि आश्रय चाहियो,shelter_request,validation
malai bacahu pelase,sos_help_request,validation
"structure collapsed, peopl may be inside",building_collapse_report,validation
bhukampa gayo mero ghar najik ma,earthquake_occurring_report,validation
cannot find my son after thequake,family_member_missing,validation
पराकम्पकोजानकारी दिनुहोस्,aftershock_information_query,validation
अहिले मैले के कदम चाल्ने प्लिज,status_check_general,validation
debris le highway band bhayo,road_blockage_report,validation
pinned under debris,trapped_debris_report,validation
दाजु भग्नावशेषमुनिथुनिनुभयो,trapped_debris_report,validation
नमस्ते दाइ!!,greeting,validation
my grandmoher fell and hurt back,injury_report,validation
need ambulance at Gorkha,medical_emergency_request,validation
दाजु बेहोस हुनुभयो,medical_emergency_request,validation
मेरोभवन सुरक्षित छ कि भनेर कसरी थाहा पाउने,building_damage_check,validation
दिदी रबालबालिकाका लागि आश्रय चाहियो,shelter_request,validation
relief camp ma mero iddi bhetiyo,family_reunification_status,validation
wall ma crack dekhiyo now,building_damage_check,validation
mero bai lai ambulance chai urgent,medical_emergency_request,validation
भूकम्प भर्खरै आएको हो,earthquake_occurring_report,validation
भवनबाट निकासा गर्ने चरणहरू प्लिज,evacuation_guidance_query,validation
have not heard from my father since morning,family_member_missing,validation
आमा लाई सुरक्षित फलेा परेको छ है,family_reunification_status,validation
cannot reach Lalitpur road is closed,road_blockage_report,validation
kitchen mag as dhreai chuhira xa,gas_leak_report,validation
temporar yshelter kaha paunxa,shelter_request,validation
भूकम्प आयो है,earthquake_occurring_report,validation
राहत शिविरमा हजुरआमाभेटियो,family_reunification_status,validation
my sisterhs a deep wound,injury_report,validation
भूकम्पपछि दाजु लाई भेट्टाउन सकिएको छैन,family_member_missing,validation
just testing123,fallback_unclear,validation
mero aamako phone lagdaina bhukampa dekhi,family_member_missing,validation
need food supplies for family,food_water_request,validation
main road ban dcha,road_blockage_report,validation
entre building cme down in Bhaktapur,building_collapse_report,validation
khana ra pani sakiyo help,food_water_request,validation
how to stoop bleeding,first_aid_query,validation
हअिले मैले के कदम चाल्ने प्लिज,status_check_general,validation
काठमाडौंमा मस्पूर्ण भवन ढल्यो,building_collapse_report,validation
earthquake just occurred 5 minutesago,earthquake_occurring_report,validation
hii k help garna saknu hunxa,greeting,validation
critical patient needs ambulance now pls,medical_emergency_request,validation
road block bhayo landslide le hamro area najik help,road_blockage_report,validation
my sister is trapped under debris???,trapped_debris_report,validation
bhukampa aayo help,earthquake_occurring_report,validation
water supply cut offneed water,food_water_request,validation
thank u sira li help bhayo,goodbye_thanks,validation
strong gas smell in the building,gas_leak_report,validation
bhukampa pachi mero bhai lai bhettauna sakina pls,family_member_missing,validation
pani ko supply band bhayo pani chai,food_water_request,validation
my fther is uconscious,medical_emergency_request,validation
बुबा लाई सुरक्षित फेला परेको छ,family_reunification_status,validation
arko bhukampa aaunxaki,aftershock_information_query,validation
my grandfatther did not come home yet,family_member_missing,validation
found my grandmother at the relief camp asap,family_reunification_status,validation
ललितपुर मा जोडदार धक्का महसुस भयो???,earthquake_occurring_report,validation
dispalced nede a place to stay,shelter_request,validation
strong tremor felt justnow,earthquake_occurring_report,validation
can you sing a song urgent pls,fallback_unclear,validation
are you a real person urgent pls,fallback_unclear,validation
random tyype gardai xu,fallback_unclear,validation
आपतकालीन किटमा केके हुनुपर्छ,preparedness_tips_query,validation
next stepsk ho bhannu hos,status_check_general,validation
मेरो परिवारको सदस्य सुरक्षित भेटियो,family_reunification_status,validation
mero bhai lai chest ma duhkeko xa,medical_emergency_request,validation
what is th eevacuation route,evacuation_guidance_query,validation
wall khaseko le mero saathi lai tichyo,trapped_debris_report,validation
hiii,greeting,validation
पोखरा मा बिजुलीको तार खसेको छ,power_outage_report,validation
relief cmap najik cha ki pls,shelter_request,validation
hamro ghar pura bhatkiyo help,building_collapse_report,validation
