text,intent,split
child helpline number,emergency_contact_request,train
hamro area ko algi evacuation plan,evacuation_guidance_query,train
relief camp ma mero aaa bhetiyo,family_reunification_status,train
भक्तपुर जान सकिँदैन सडक बन्द छ प्लिज,road_blockage_report,train
theground is shaking,earthquake_occurring_report,train
एस ओ एस,sos_help_request,train
help me right now,sos_help_request,train
छोरी अझै घर आउनुभएको छैन!!,family_member_missing,train
ahile ko situation k ho,status_check_general,train
emergency supplies kati choti check garne,preparedness_tips_query,train
सबैभन्दा नजिकको सुरक्षित क्षेत्र कहाँ छ!!,safe_location_query,train
पोलेको ठाउँको लागि प्राथमिक उपचार,first_aid_query,train
doctor chai xa abhi nai,medical_emergency_request,train
hamro area ma power line khaseko cha plz,power_outage_report,train
mero ghar ma ambulance patau na,medical_emergency_request,train
दाजु लाई एम्बुलेन्स चाहियो छिटो हजुर,medical_emergency_request,train
पहिरोले एकमात्रसडक बन्द भयो,road_blockage_report,train
how to plana family emergency meeting point,preparedness_tips_query,train
nepal red cross helpline nummber,emergency_contact_request,train
अहिले आमा सँग भेट भयो???,family_reunification_status,train
baby formula ra panichai,food_water_request,validation
found my brother at the relief camp pls,family_reunification_status,validation
अहिलेको अवस्थाके हो,status_check_general,train
13456,fallback_unclear,train
दाजु को लागि खाद्यान्न चाहियो हजुर,food_water_request,train
mero ghra ma ambulance patau na,medical_emergency_request,train
earthquake in Pokhara,earthquake_occurring_report,train
smoke coming from the house,fire_incident_report,validation
mero family ra kids ko lagi shelter chai,shelter_request,train
ललितपुर को लागि निकासा योजना,evacuation_guidance_query,train
tourist police konumber dinu hos,emergency_contact_request,validation
hlepp,sos_help_request,train
hijo dekhi khana xaiina,food_water_request,train
najika iko safe zone kaha cha,safe_location_query,train
road blocked by landslide near Lalitpur,road_blockage_report,validation
my father having chest pain,medical_emergency_request,train
भक्तपुरमा बिजुली गएको छ,power_outage_report,train
my sister fell and hurt back,injury_report,train
earthquakego bag kasari prepare garne,preparedness_tips_query,train
बाई,goodbye_thanks,train
random tyype gardai xu,fallback_unclear,validation
उद्धार टोली चाहियो थुनिएको छु,trapped_debris_report,train
mero saathi debris munni thuniyo,trapped_debris_report,train
काठमाडौं मा घरभत्कियो,building_collapse_report,train
gas pipe broke during quake,gas_leak_report,train
काठमाडौं माआगो लागेको छ,fire_incident_report,train
need ration for my brother,food_water_request,train
छोरी सँगसम्पर्क टुटेको छ,family_member_missing,train
mero bhai pinned under debris malai help chai help,trapped_debris_report,train
poleko thau ko firts aid,first_aid_query,validation
अहिले नै मद्दत चाहियो है,sos_help_request,train
जाजरकोट मा तोकिएको सुरक्षित क्षेत्र कहाँछ,safe_location_query,train
म डराएको छु मद्दत गर्नुहोस्,sos_help_request,train
hey bhauju kcha,greeting,train
ok thanks bye plz,goodbye_thanks,validation
brokenarm need help,injury_report,train
सी पी आर कसरी गर्ने छिटो,first_aid_query,train
आमा लाई छातीमा दुखाइ भइरहेको छ,medical_emergency_request,train
hamro area janaa sakidaina road band cha,road_blockage_report,validation
have not heard from my mother since morning,family_member_missing,train
सहयोग गर्नु न प्लिज,sos_help_request,validation
my brother is inured badly,injury_report,train
my son is trapped under debris,trapped_debris_report,validation
road ma crack bayo jana sakidaina,road_blockage_report,train
aftershokc warning for Pokhara,aftershock_information_query,train
थाहा छैन हजुर,fallback_unclear,train
सहयोग गर्नुहोस्!!,sos_help_request,train
भान्सामा सानो आगो लागेकोछ,fire_incident_report,train
tell me what to do immedaitely,status_check_general,train
sos sos help pls,sos_help_request,train
hi asap,greeting,train
my daughter is stuck under the roof,trapped_debris_report,train
my brother is stck under the roof,trapped_debris_report,train
my brother is stuck under the roof,trapped_debris_report,train
my sister iis unconscious,medical_emergency_request,validation
mero didi ghar aaunu bhako xaina ahile samma,family_member_missing,train
दिदी लाई छातीमा दुखाइ भइरहेको छ,medical_emergency_request,validation
हजुरलाईनमस्कार,greeting,train
ललितपुर मा एम्बुलेन्स चाहियो???,medical_emergency_request,train
